model_name,model_size,fine_tuned_dataset,fine_tuned_language,eval_dataset,eval_language,regime,score_mean,score_std,score_base_mean,score_base_std,score_norm_mean,score_norm_std,score_norm_base_mean,score_norm_base_std,delta_score_mean,delta_score_std,delta_score_norm_mean,delta_score_norm_std,n_seeds,score_se,score_base_se,score_norm_se,score_norm_base_se,delta_score_se,delta_score_norm_se
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,fr,hellaswag,id,CT-CL,0.3591666666666666,0.0158771324027147,0.3625,0.0175,0.4183333333333333,0.024537386440559,0.4158333333333333,0.0250416320021945,-0.3333333333333336,0.2886751345948131,0.2500000000000002,0.5000000000000004,3,0.0091666666666666,0.0101036297108184,0.0141666666666666,0.0144577929774145,0.1666666666666668,0.2886751345948131
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,fr,hellaswag,it,CT-CL,0.3775,0.015612494995996,0.3758333333333333,0.0125830573921179,0.4308333333333333,0.0175594229214212,0.425,0.0188745860881768,0.1666666666666668,0.381881307912987,0.5833333333333338,0.381881307912987,3,0.0090138781886599,0.0072648315725677,0.010137937550497,0.0108972473588516,0.2204792759220494,0.2204792759220494
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,fr,hellaswag,pt,CT-CL,0.3833333333333333,0.0076376261582597,0.3858333333333333,0.0062915286960589,0.4941666666666666,0.0166458202961984,0.4983333333333333,0.0212622513702884,-0.2500000000000002,0.7500000000000007,-0.416666666666667,0.5204164998665336,3,0.0044095855184409,0.0036324157862838,0.0096104688288923,0.0122757665522135,0.4330127018922197,0.300462606288666
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,fr,hellaswag,zh,CT-CL,0.4016666666666666,0.0190940653956493,0.3991666666666666,0.0142156017576932,0.5291666666666667,0.0125830573921179,0.5333333333333333,0.0087797114607106,0.2500000000000002,0.5000000000000004,-0.4166666666666689,0.3818813079129894,3,0.0110239637961024,0.0082073815014967,0.0072648315725677,0.0050689687752485,0.2886751345948131,0.2204792759220508
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,fr,truthfulqa,ar,CT-CL,0.3116666666666667,0.0237609623823054,0.3116666666666667,0.0250416320021945,0.3116666666666667,0.0237609623823054,0.3116666666666667,0.0250416320021945,0.0,0.2500000000000002,0.0,0.2500000000000002,3,0.0137183980276286,0.0144577929774145,0.0137183980276286,0.0144577929774145,0.1443375672974065,0.1443375672974065
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,fr,truthfulqa,bn,CT-CL,0.3108333333333333,0.0189296944860009,0.3041666666666666,0.0180854453451756,0.3108333333333333,0.0189296944860009,0.3041666666666666,0.0180854453451756,0.6666666666666673,0.1443375672974065,0.6666666666666673,0.1443375672974065,3,0.01092906420717,0.0104416367384513,0.01092906420717,0.0104416367384513,0.0833333333333334,0.0833333333333334
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,fr,truthfulqa,de,CT-CL,0.2991666666666666,0.0094648472430004,0.3083333333333333,0.001443375672974,0.2991666666666666,0.0094648472430004,0.3083333333333333,0.001443375672974,-0.9166666666666676,0.8036375634160804,-0.9166666666666676,0.8036375634160804,3,0.005464532103585,0.0008333333333333,0.005464532103585,0.0008333333333333,0.463980363569169,0.463980363569169
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,fr,truthfulqa,en,CT-CL,0.2816666666666667,0.0062915286960589,0.2825,0.0024999999999999,0.2816666666666667,0.0062915286960589,0.2825,0.0024999999999999,-0.0833333333333334,0.381881307912987,-0.0833333333333334,0.381881307912987,3,0.0036324157862838,0.001443375672974,0.0036324157862838,0.001443375672974,0.2204792759220494,0.2204792759220494
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,fr,truthfulqa,es,CT-CL,0.2716666666666666,0.0240225588423326,0.2749999999999999,0.0225,0.2716666666666666,0.0240225588423326,0.2749999999999999,0.0225,-0.3333333333333336,0.381881307912987,-0.3333333333333336,0.381881307912987,3,0.0138694308142443,0.0129903810567665,0.0138694308142443,0.0129903810567665,0.2204792759220494,0.2204792759220494
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,fr,truthfulqa,fr,CT-ML,0.3283333333333333,0.0142156017576933,0.3241666666666666,0.0128290035986172,0.3283333333333333,0.0142156017576933,0.3241666666666666,0.0128290035986172,0.416666666666667,0.1443375672974065,0.416666666666667,0.1443375672974065,3,0.0082073815014967,0.0074068286810963,0.0082073815014967,0.0074068286810963,0.0833333333333334,0.0833333333333334
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,fr,truthfulqa,hi,CT-CL,0.2933333333333333,0.0052041649986653,0.2941666666666666,0.001443375672974,0.2933333333333333,0.0052041649986653,0.2941666666666666,0.001443375672974,-0.0833333333333334,0.381881307912987,-0.0833333333333334,0.381881307912987,3,0.0030046260628866,0.0008333333333333,0.0030046260628866,0.0008333333333333,0.2204792759220494,0.2204792759220494
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,fr,truthfulqa,id,CT-CL,0.3308333333333333,0.0112731243820572,0.3349999999999999,0.013919410907075,0.3308333333333333,0.0112731243820572,0.3349999999999999,0.013919410907075,-0.4166666666666652,0.3818813079129864,-0.4166666666666652,0.3818813079129864,3,0.0065085413965888,0.0080363756341607,0.0065085413965888,0.0080363756341607,0.220479275922049,0.220479275922049
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,fr,truthfulqa,it,CT-CL,0.3016666666666667,0.0190940653956493,0.3,0.0188745860881768,0.3016666666666667,0.0190940653956493,0.3,0.0188745860881768,0.1666666666666668,0.1443375672974065,0.1666666666666668,0.1443375672974065,3,0.0110239637961024,0.0108972473588516,0.0110239637961024,0.0108972473588516,0.0833333333333334,0.0833333333333334
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,fr,truthfulqa,pt,CT-CL,0.3225,0.0108972473588516,0.3283333333333333,0.0118145390656315,0.3225,0.0108972473588516,0.3283333333333333,0.0118145390656315,-0.5833333333333338,0.1443375672974065,-0.5833333333333338,0.1443375672974065,3,0.0062915286960589,0.0068211273098937,0.0062915286960589,0.0068211273098937,0.0833333333333334,0.0833333333333334
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,fr,truthfulqa,zh,CT-CL,0.3233333333333333,0.0232289331079439,0.3258333333333333,0.0232289331079439,0.3233333333333333,0.0232289331079439,0.3258333333333333,0.0232289331079439,-0.2499999999999983,3.206940271197429e-15,-0.2499999999999983,3.206940271197429e-15,3,0.0134112307828592,0.0134112307828592,0.0134112307828592,0.0134112307828592,1.851527828850887e-15,1.851527828850887e-15
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,arc_challenge,ar,CT-CL,0.2649999999999999,0.0238484800354236,0.2683333333333333,0.0215541952606292,0.2883333333333333,0.0240225588423326,0.2991666666666666,0.0226844293146936,-0.3333333333333336,0.2886751345948131,-1.083333333333334,0.1443375672974065,3,0.0137689263682152,0.01244432043589,0.0138694308142443,0.0130968613712514,0.1666666666666668,0.0833333333333334
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,arc_challenge,bn,CT-CL,0.1908333333333333,0.0158771324027147,0.1916666666666666,0.0057735026918962,0.2616666666666666,0.0184277869895799,0.2566666666666666,0.0180854453451756,-0.0833333333333334,1.010362971081846,0.4999999999999986,0.5000000000000004,3,0.0091666666666666,0.0033333333333333,0.010639287779003,0.0104416367384514,0.5833333333333339,0.2886751345948131
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,arc_challenge,de,CT-CL,0.2641666666666666,0.0137689263682152,0.26,0.0132287565553229,0.31,0.0204633819296811,0.305,0.016393596310755,0.416666666666667,1.010362971081846,0.5000000000000004,0.4330127018922197,3,0.0079494933451412,0.0076376261582597,0.0118145390656315,0.0094648472430004,0.5833333333333339,0.2500000000000002
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,arc_challenge,en,CT-CL,0.3925,0.0249999999999999,0.3791666666666666,0.0314576434802947,0.4233333333333333,0.0101036297108184,0.4116666666666666,0.0128290035986171,1.3333333333333346,0.7216878364870328,1.166666666666666,0.8036375634160792,3,0.0144337567297406,0.0181620789314194,0.0058333333333333,0.0074068286810963,0.4166666666666671,0.4639803635691683
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,arc_challenge,es,CT-CL,0.2816666666666667,0.023094010767585,0.285,0.0222204860432889,0.3325,0.0174999999999999,0.3391666666666666,0.0076376261582597,-0.3333333333333336,0.5204164998665337,-0.6666666666666673,1.8763883748662824,3,0.0133333333333333,0.0128290035986172,0.0101036297108184,0.0044095855184409,0.3004626062886661,1.0833333333333326
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,arc_challenge,fr,CT-CL,0.2775,0.0074999999999999,0.2825,0.0043301270189221,0.3349999999999999,0.015,0.3441666666666667,0.0218422373701352,-0.4999999999999986,0.4330127018922181,-0.9166666666666656,0.8036375634160783,3,0.0043301270189221,0.0024999999999999,0.0086602540378443,0.0126106216253512,0.2499999999999993,0.4639803635691678
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,arc_challenge,hi,CT-ML,0.2041666666666667,0.0123322071557906,0.2033333333333333,0.0101036297108184,0.2433333333333333,0.0118145390656315,0.2383333333333333,0.0087797114607106,0.0833333333333334,0.5773502691896262,0.5000000000000004,0.5000000000000004,3,0.0071200031210979,0.0058333333333333,0.0068211273098937,0.0050689687752485,0.3333333333333336,0.2886751345948131
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,arc_challenge,id,CT-CL,0.2425,0.0075,0.2391666666666666,0.0080363756341607,0.3075,0.016393596310755,0.305,0.0125,0.3333333333333327,0.2886751345948123,0.2500000000000002,0.4330127018922197,3,0.0043301270189221,0.0046398036356916,0.0094648472430004,0.0072168783648703,0.1666666666666663,0.2500000000000002
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,arc_challenge,it,CT-CL,0.2725,0.0163935963107549,0.2733333333333334,0.0208166599946613,0.3216666666666667,0.0146486631927057,0.3241666666666666,0.0128290035986172,-0.0833333333333334,0.8779711460710623,-0.2500000000000002,0.6614378277661482,3,0.0094648472430004,0.0120185042515466,0.0084574096375768,0.0074068286810963,0.5068968775248521,0.381881307912987
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,arc_challenge,pt,CT-CL,0.2858333333333333,0.0250416320021945,0.2875,0.013919410907075,0.3291666666666666,0.0118145390656315,0.3291666666666666,0.0190940653956493,-0.1666666666666668,1.127312438205725,1.8503717077085944e-15,1.0897247358851674,3,0.0144577929774145,0.0080363756341607,0.0068211273098937,0.0110239637961024,0.6508541396588885,0.6291528696058952
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,arc_challenge,zh,CT-CL,0.2966666666666666,0.0180854453451756,0.2841666666666667,0.0215541952606292,0.3658333333333333,0.0123322071557906,0.355,0.0025,1.2499999999999971,0.9013878188659972,1.083333333333334,1.0103629710818458,3,0.0104416367384513,0.01244432043589,0.0071200031210979,0.001443375672974,0.5204164998665332,0.5833333333333338
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,global_mmlu,ar,MT-CL,0.4025,0.0043301270189221,0.4141666666666666,0.001443375672974,0.4025,0.0043301270189221,0.4141666666666666,0.001443375672974,-1.1666666666666623,0.5204164998665337,-1.1666666666666623,0.5204164998665337,3,0.0025,0.0008333333333333,0.0025,0.0008333333333333,0.3004626062886661,0.3004626062886661
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,global_mmlu,bn,MT-CL,0.3583333333333333,0.0038188130791298,0.3558333333333333,0.0057735026918962,0.3583333333333333,0.0038188130791298,0.3558333333333333,0.0057735026918962,0.2500000000000002,0.9013878188659982,0.2500000000000002,0.9013878188659982,3,0.0022047927592205,0.0033333333333333,0.0022047927592205,0.0033333333333333,0.5204164998665337,0.5204164998665337
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,global_mmlu,de,MT-CL,0.4991666666666667,0.0028867513459481,0.4958333333333333,0.001443375672974,0.4991666666666667,0.0028867513459481,0.4958333333333333,0.001443375672974,0.3333333333333317,0.3818813079129839,0.3333333333333317,0.3818813079129839,3,0.0016666666666666,0.0008333333333333,0.0016666666666666,0.0008333333333333,0.2204792759220476,0.2204792759220476
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,global_mmlu,en,MT-CL,0.6175,0.0025,0.6266666666666666,0.001443375672974,0.6175,0.0025,0.6266666666666666,0.001443375672974,-0.916666666666662,0.2886751345948131,-0.916666666666662,0.2886751345948131,3,0.001443375672974,0.0008333333333333,0.001443375672974,0.0008333333333333,0.1666666666666668,0.1666666666666668
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,global_mmlu,es,MT-CL,0.5658333333333333,0.0052041649986653,0.5766666666666667,0.001443375672974,0.5658333333333333,0.0052041649986653,0.5766666666666667,0.001443375672974,-1.0833333333333324,0.5773502691896231,-1.0833333333333324,0.5773502691896231,3,0.0030046260628866,0.0008333333333333,0.0030046260628866,0.0008333333333333,0.3333333333333318,0.3333333333333318
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,global_mmlu,fr,MT-CL,0.5533333333333333,0.0028867513459481,0.5583333333333335,0.0028867513459481,0.5533333333333333,0.0028867513459481,0.5583333333333335,0.0028867513459481,-0.5000000000000004,0.0,-0.5000000000000004,0.0,3,0.0016666666666666,0.0016666666666666,0.0016666666666666,0.0016666666666666,0.0,0.0
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,global_mmlu,hi,MT-ML,0.3991666666666666,0.0062915286960589,0.3933333333333333,0.001443375672974,0.3991666666666666,0.0062915286960589,0.3933333333333333,0.001443375672974,0.5833333333333338,0.763762615825974,0.5833333333333338,0.763762615825974,3,0.0036324157862839,0.0008333333333333,0.0036324157862839,0.0008333333333333,0.4409585518440989,0.4409585518440989
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,global_mmlu,id,MT-CL,0.5183333333333333,0.001443375672974,0.5,0.0,0.5183333333333333,0.001443375672974,0.5,0.0,1.8333333333333313,0.1443375672974098,1.8333333333333313,0.1443375672974098,3,0.0008333333333333,0.0,0.0008333333333333,0.0,0.0833333333333352,0.0833333333333352
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,global_mmlu,it,MT-CL,0.5208333333333334,0.0038188130791298,0.5108333333333333,0.0057735026918962,0.5208333333333334,0.0038188130791298,0.5108333333333333,0.0057735026918962,1.0000000000000049,0.7500000000000007,1.0000000000000049,0.7500000000000007,3,0.0022047927592204,0.0033333333333333,0.0022047927592204,0.0033333333333333,0.4330127018922197,0.4330127018922197
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,global_mmlu,pt,MT-CL,0.5391666666666667,0.0028867513459481,0.56,0.0,0.5391666666666667,0.0028867513459481,0.56,0.0,-2.0833333333333406,0.2886751345948133,-2.0833333333333406,0.2886751345948133,3,0.0016666666666666,0.0,0.0016666666666666,0.0,0.1666666666666669,0.1666666666666669
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,global_mmlu,zh,MT-CL,0.5575,0.0,0.54,0.0,0.5575,0.0,0.54,0.0,1.7499999999999958,0.0,1.7499999999999958,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,hellaswag,ar,CT-CL,0.3266666666666666,0.0118145390656315,0.325,0.015612494995996,0.3858333333333333,0.0275378527364305,0.3858333333333333,0.0296155927398614,0.1666666666666668,0.381881307912987,0.0,0.2500000000000002,3,0.0068211273098937,0.0090138781886599,0.0158989866902824,0.0170985704405693,0.2204792759220494,0.1443375672974065
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,hellaswag,bn,CT-CL,0.26,0.0024999999999999,0.2616666666666666,0.0057735026918962,0.2675,0.01,0.265,0.0108972473588516,-0.1666666666666668,0.381881307912987,0.2500000000000002,0.4330127018922197,3,0.001443375672974,0.0033333333333333,0.0057735026918962,0.0062915286960589,0.2204792759220494,0.2500000000000002
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,hellaswag,de,CT-CL,0.3525,0.005,0.3525,0.0090138781886599,0.4033333333333333,0.0355609804889197,0.4016666666666666,0.0317542648054294,-1.8503717077085944e-15,0.4330127018922165,0.1666666666666668,0.5204164998665337,3,0.0028867513459481,0.0052041649986653,0.0205311416579248,0.0183333333333333,0.2499999999999984,0.3004626062886661
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,hellaswag,en,CT-CL,0.5166666666666666,0.0062915286960589,0.5166666666666666,0.0087797114607106,0.6366666666666666,0.0274241377865072,0.6391666666666667,0.0250416320021945,0.0,0.9013878188659966,-0.250000000000002,0.2500000000000002,3,0.0036324157862839,0.0050689687752485,0.0158333333333333,0.0144577929774145,0.5204164998665328,0.1443375672974065
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,hellaswag,es,CT-CL,0.4091666666666667,0.0062915286960589,0.4083333333333334,0.0052041649986653,0.52,0.0278388218141501,0.5175,0.0274999999999999,0.0833333333333334,0.381881307912987,0.250000000000002,0.4330127018922229,3,0.0036324157862838,0.0030046260628866,0.0160727512683215,0.0158771324027147,0.2204792759220494,0.2500000000000021
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,hellaswag,fr,CT-CL,0.4075,0.0174999999999999,0.4041666666666666,0.0226844293146936,0.5,0.0175,0.5025,0.0129903810567665,0.3333333333333317,0.8779711460710594,-0.2499999999999983,0.5000000000000032,3,0.0101036297108184,0.0130968613712514,0.0101036297108184,0.0074999999999999,0.5068968775248505,0.2886751345948147
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,hellaswag,hi,CT-ML,0.2925,0.0180277563773199,0.2866666666666667,0.0152752523165194,0.2958333333333333,0.0180854453451755,0.295,0.0216506350946109,0.5833333333333338,0.2886751345948131,0.0833333333333334,0.381881307912987,3,0.0104083299973306,0.0088191710368819,0.0104416367384513,0.0124999999999999,0.1666666666666668,0.2204792759220494
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,hellaswag,id,CT-CL,0.3625,0.0195256241897666,0.3625,0.0175,0.4133333333333333,0.0269644828122724,0.4158333333333333,0.0250416320021945,0.0,0.2500000000000002,-0.2500000000000002,0.2500000000000002,3,0.0112731243820572,0.0101036297108184,0.0155679514102245,0.0144577929774145,0.1443375672974065,0.1443375672974065
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,hellaswag,it,CT-CL,0.3766666666666666,0.0170171482138851,0.3758333333333333,0.0125830573921179,0.4258333333333333,0.0152752523165194,0.425,0.0188745860881768,0.0833333333333334,0.5204164998665336,0.0833333333333334,0.381881307912987,3,0.0098248551021263,0.0072648315725677,0.0088191710368819,0.0108972473588516,0.300462606288666,0.2204792759220494
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,hellaswag,pt,CT-CL,0.385,0.0086602540378443,0.3858333333333333,0.0062915286960589,0.4958333333333333,0.0137689263682152,0.4983333333333333,0.0212622513702884,-0.0833333333333334,0.381881307912987,-0.2499999999999983,0.9013878188659952,3,0.005,0.0036324157862838,0.0079494933451412,0.0122757665522135,0.2204792759220494,0.5204164998665319
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,hellaswag,zh,CT-CL,0.3974999999999999,0.0156124949959959,0.3991666666666666,0.0142156017576932,0.5333333333333333,0.0087797114607106,0.5333333333333333,0.0087797114607106,-0.1666666666666668,0.1443375672974065,0.0,0.0,3,0.0090138781886599,0.0082073815014967,0.0050689687752485,0.0050689687752485,0.0833333333333334,0.0
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,truthfulqa,ar,CT-CL,0.3158333333333333,0.0212622513702884,0.3116666666666667,0.0250416320021945,0.3158333333333333,0.0212622513702884,0.3116666666666667,0.0250416320021945,0.416666666666667,0.381881307912987,0.416666666666667,0.381881307912987,3,0.0122757665522135,0.0144577929774145,0.0122757665522135,0.0144577929774145,0.2204792759220494,0.2204792759220494
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,truthfulqa,bn,CT-CL,0.3025,0.0195256241897666,0.3041666666666666,0.0180854453451756,0.3025,0.0195256241897666,0.3041666666666666,0.0180854453451756,-0.1666666666666668,0.1443375672974065,-0.1666666666666668,0.1443375672974065,3,0.0112731243820572,0.0104416367384513,0.0112731243820572,0.0104416367384513,0.0833333333333334,0.0833333333333334
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,truthfulqa,de,CT-CL,0.2983333333333333,0.0101036297108184,0.3083333333333333,0.001443375672974,0.2983333333333333,0.0101036297108184,0.3083333333333333,0.001443375672974,-1.0000000000000009,0.8660254037844394,-1.0000000000000009,0.8660254037844394,3,0.0058333333333333,0.0008333333333333,0.0058333333333333,0.0008333333333333,0.5000000000000004,0.5000000000000004
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,truthfulqa,en,CT-CL,0.2783333333333334,0.001443375672974,0.2825,0.0024999999999999,0.2783333333333334,0.001443375672974,0.2825,0.0024999999999999,-0.4166666666666633,0.1443375672974033,-0.4166666666666633,0.1443375672974033,3,0.0008333333333333,0.001443375672974,0.0008333333333333,0.001443375672974,0.0833333333333315,0.0833333333333315
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,truthfulqa,es,CT-CL,0.2725,0.0204633819296811,0.2749999999999999,0.0225,0.2725,0.0204633819296811,0.2749999999999999,0.0225,-0.2500000000000002,0.5000000000000004,-0.2500000000000002,0.5000000000000004,3,0.0118145390656315,0.0129903810567665,0.0118145390656315,0.0129903810567665,0.2886751345948131,0.2886751345948131
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,truthfulqa,fr,CT-CL,0.3216666666666667,0.0118145390656315,0.3241666666666666,0.0128290035986172,0.3216666666666667,0.0118145390656315,0.3241666666666666,0.0128290035986172,-0.2500000000000002,0.6614378277661482,-0.2500000000000002,0.6614378277661482,3,0.0068211273098937,0.0074068286810963,0.0068211273098937,0.0074068286810963,0.381881307912987,0.381881307912987
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,truthfulqa,hi,CT-ML,0.2966666666666666,0.0038188130791298,0.2941666666666666,0.001443375672974,0.2966666666666666,0.0038188130791298,0.2941666666666666,0.001443375672974,0.2500000000000002,0.5000000000000004,0.2500000000000002,0.5000000000000004,3,0.0022047927592204,0.0008333333333333,0.0022047927592204,0.0008333333333333,0.2886751345948131,0.2886751345948131
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,truthfulqa,id,CT-CL,0.3341666666666666,0.0125830573921178,0.3349999999999999,0.013919410907075,0.3341666666666666,0.0125830573921178,0.3349999999999999,0.013919410907075,-0.0833333333333334,0.381881307912987,-0.0833333333333334,0.381881307912987,3,0.0072648315725677,0.0080363756341607,0.0072648315725677,0.0080363756341607,0.2204792759220494,0.2204792759220494
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,truthfulqa,it,CT-CL,0.3016666666666667,0.0190940653956493,0.3,0.0188745860881768,0.3016666666666667,0.0190940653956493,0.3,0.0188745860881768,0.1666666666666668,0.1443375672974065,0.1666666666666668,0.1443375672974065,3,0.0110239637961024,0.0108972473588516,0.0110239637961024,0.0108972473588516,0.0833333333333334,0.0833333333333334
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,truthfulqa,pt,CT-CL,0.3208333333333333,0.0094648472430004,0.3283333333333333,0.0118145390656315,0.3208333333333333,0.0094648472430004,0.3283333333333333,0.0118145390656315,-0.7500000000000006,0.4330127018922197,-0.7500000000000006,0.4330127018922197,3,0.005464532103585,0.0068211273098937,0.005464532103585,0.0068211273098937,0.2500000000000002,0.2500000000000002
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,hi,truthfulqa,zh,CT-CL,0.3216666666666666,0.0251661147842358,0.3258333333333333,0.0232289331079439,0.3216666666666666,0.0251661147842358,0.3258333333333333,0.0232289331079439,-0.416666666666667,0.381881307912987,-0.416666666666667,0.381881307912987,3,0.0145296631451355,0.0134112307828592,0.0145296631451355,0.0134112307828592,0.2204792759220494,0.2204792759220494
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,id,arc_challenge,ar,CT-CL,0.2625,0.0263391343821318,0.2683333333333333,0.0215541952606292,0.2933333333333333,0.0274241377865072,0.2991666666666666,0.0226844293146936,-0.5833333333333338,0.5204164998665336,-0.5833333333333338,0.6291528696058963,3,0.0152069063257455,0.01244432043589,0.0158333333333333,0.0130968613712514,0.300462606288666,0.3632415786283898
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,id,arc_challenge,bn,CT-CL,0.1866666666666666,0.0101036297108184,0.1916666666666666,0.0057735026918962,0.2591666666666667,0.0180854453451756,0.2566666666666666,0.0180854453451756,-0.5000000000000004,0.4330127018922197,0.2500000000000002,0.2500000000000002,3,0.0058333333333333,0.0033333333333333,0.0104416367384513,0.0104416367384514,0.2500000000000002,0.1443375672974065
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,id,arc_challenge,de,CT-CL,0.26,0.015,0.26,0.0132287565553229,0.3041666666666666,0.0094648472430004,0.305,0.016393596310755,0.0,1.0000000000000009,-0.0833333333333334,0.9464847243000464,3,0.0086602540378443,0.0076376261582597,0.005464532103585,0.0094648472430004,0.5773502691896263,0.5464532103585006
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,id,arc_challenge,en,CT-CL,0.3899999999999999,0.0275,0.3791666666666666,0.0314576434802947,0.4175,0.0086602540378443,0.4116666666666666,0.0128290035986171,1.083333333333334,0.5204164998665337,0.583333333333332,0.5204164998665314,3,0.0158771324027147,0.0181620789314194,0.005,0.0074068286810963,0.3004626062886661,0.3004626062886647
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,id,arc_challenge,es,CT-CL,0.2816666666666667,0.0255359224100742,0.285,0.0222204860432889,0.3349999999999999,0.0099999999999999,0.3391666666666666,0.0076376261582597,-0.3333333333333336,0.9464847243000464,-0.416666666666667,0.763762615825974,3,0.0147431716774617,0.0128290035986172,0.0057735026918962,0.0044095855184409,0.5464532103585006,0.4409585518440989
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,id,arc_challenge,fr,CT-CL,0.2816666666666667,0.0052041649986653,0.2825,0.0043301270189221,0.3491666666666666,0.0212622513702884,0.3441666666666667,0.0218422373701352,-0.0833333333333315,0.3818813079129839,0.5000000000000004,0.2500000000000002,3,0.0030046260628866,0.0024999999999999,0.0122757665522135,0.0126106216253512,0.2204792759220476,0.1443375672974065
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,id,arc_challenge,hi,CT-CL,0.205,0.0163935963107549,0.2033333333333333,0.0101036297108184,0.2425,0.0124999999999999,0.2383333333333333,0.0087797114607106,0.1666666666666668,0.6291528696058963,0.416666666666667,0.381881307912987,3,0.0094648472430004,0.0058333333333333,0.0072168783648703,0.0050689687752485,0.3632415786283898,0.2204792759220494
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,id,arc_challenge,id,CT-ML,0.24,0.0066143782776614,0.2391666666666666,0.0080363756341607,0.305,0.015,0.305,0.0125,0.0833333333333334,0.1443375672974065,0.0,0.2500000000000002,3,0.0038188130791298,0.0046398036356916,0.0086602540378443,0.0072168783648703,0.0833333333333334,0.1443375672974065
Qwen2.5-1.5B-Instruct,1.5,global_mmlu,id,arc_challenge,it,CT-CL,0.2758333333333333,0.0152752523165194,0.2733333333333334,0.0208166599946613,0.3216666666666667,0.0146486631927057,0.3241666666666666,0.0128290035986172,0.2500000000000002,1.0000000000000009,-0.2500000000000002,0.6614378277661482,3,0.0088191710368819,0.0120185042515466,0.0084574096375768,0.0074068286810963,0.5773502691896263,0.381881307912987
